transaction_id,customer_id,date,product,amount
1523,153,2025-03-03,Product_D,68
1524,237,2025-03-04,Product_D,67
1525,311,2025-03-05,Product_A,149
1526,302,2025-03-06,Product_B,185
1527,32,2025-03-07,Product_B,424
1528,55,2025-03-08,Product_D,117
1529,352,2025-03-09,Product_A,220
1530,389,2025-03-10,Product_B,456
1531,36,2025-03-11,Product_B,83
1532,110,2025-03-12,Product_B,176
1533,490,2025-03-13,Product_A,469
1534,177,2025-03-14,Product_D,413
1535,362,2025-03-15,Product_D,366
1536,314,2025-03-16,Product_D,313
1537,295,2025-03-17,Product_C,242
1538,336,2025-03-18,Product_C,336
1539,97,2025-03-19,Product_C,381
1540,369,2025-03-20,Product_A,191
1541,213,2025-03-21,Product_B,131
1542,317,2025-03-22,Product_B,343
1543,137,2025-03-23,Product_A,212
1544,6,2025-03-24,Product_A,464
1545,499,2025-03-25,Product_D,38
1546,109,2025-03-26,Product_D,211
1547,35,2025-03-27,Product_C,102
1548,39,2025-03-28,Product_C,338
1549,150,2025-03-29,Product_A,365
1550,425,2025-03-30,Product_C,185
1551,118,2025-03-31,Product_B,339
1552,261,2025-04-01,Product_A,220
1553,426,2025-04-02,Product_A,193
1554,87,2025-04-03,Product_B,104
1555,465,2025-04-04,Product_D,282
1556,76,2025-04-05,Product_D,146
1557,471,2025-04-06,Product_B,246
1558,464,2025-04-07,Product_B,362
1559,451,2025-04-08,Product_C,427
1560,414,2025-04-09,Product_A,438
1561,313,2025-04-10,Product_C,481
1562,383,2025-04-11,Product_B,274
1563,214,2025-04-12,Product_C,144
1564,457,2025-04-13,Product_B,153
1565,285,2025-04-14,Product_C,28
1566,239,2025-04-15,Product_C,240
1567,165,2025-04-16,Product_D,143
1568,87,2025-04-17,Product_B,123
1569,141,2025-04-18,Product_C,148
1570,160,2025-04-19,Product_A,134
1571,46,2025-04-20,Product_C,213
1572,372,2025-04-21,Product_C,70
1573,495,2025-04-22,Product_A,259
1574,112,2025-04-23,Product_B,307
1575,407,2025-04-24,Product_D,22
1576,45,2025-04-25,Product_D,405
1577,401,2025-04-26,Product_D,264
1578,247,2025-04-27,Product_A,94
1579,104,2025-04-28,Product_C,467
1580,85,2025-04-29,Product_B,29
1581,450,2025-04-30,Product_C,59
1582,485,2025-05-01,Product_D,173
1583,134,2025-05-02,Product_C,101
1584,108,2025-05-03,Product_A,97
1585,18,2025-05-04,Product_A,78
1586,94,2025-05-05,Product_B,46
1587,150,2025-05-06,Product_B,262
1588,246,2025-05-07,Product_D,261
1589,289,2025-05-08,Product_B,149
1590,414,2025-05-09,Product_C,364
1591,209,2025-05-10,Product_A,390
1592,126,2025-05-11,Product_A,177
1593,235,2025-05-12,Product_A,63
1594,416,2025-05-13,Product_B,395
1595,426,2025-05-14,Product_A,187
1596,499,2025-05-15,Product_A,306
1597,462,2025-05-16,Product_A,310
1598,122,2025-05-17,Product_D,368
1599,138,2025-05-18,Product_D,115
1600,495,2025-05-19,Product_B,146
1601,115,2025-05-20,Product_A,199
1602,420,2025-05-21,Product_B,137
1603,162,2025-05-22,Product_A,351
1604,201,2025-05-23,Product_A,56
1605,234,2025-05-24,Product_A,14
1606,28,2025-05-25,Product_B,469
1607,11,2025-05-26,Product_B,266
1608,206,2025-05-27,Product_A,309
1609,167,2025-05-28,Product_C,159
1610,247,2025-05-29,Product_B,303
1611,47,2025-05-30,Product_D,252
1612,246,2025-05-31,Product_B,284
1613,127,2025-06-01,Product_A,217
1614,147,2025-06-02,Product_C,424
1615,118,2025-06-03,Product_A,124
1616,399,2025-06-04,Product_D,204
1617,382,2025-06-05,Product_B,352
1618,412,2025-06-06,Product_B,179
1619,152,2025-06-07,Product_A,388
1620,72,2025-06-08,Product_A,91
1621,363,2025-06-09,Product_D,163
1622,137,2025-06-10,Product_C,150
1623,175,2025-06-11,Product_D,323
1624,289,2025-06-12,Product_C,155
1625,446,2025-06-13,Product_B,332
1626,481,2025-06-14,Product_C,131
1627,19,2025-06-15,Product_C,261
1628,195,2025-06-16,Product_B,352
1629,330,2025-06-17,Product_B,396
1630,424,2025-06-18,Product_B,320
1631,175,2025-06-19,Product_D,98
1632,490,2025-06-20,Product_B,484
1633,449,2025-06-21,Product_A,67
1634,413,2025-06-22,Product_B,72
1635,434,2025-06-23,Product_B,356
1636,354,2025-06-24,Product_B,317
1637,499,2025-06-25,Product_C,496
1638,141,2025-06-26,Product_D,482
1639,246,2025-06-27,Product_B,391
1640,385,2025-06-28,Product_D,289
1641,418,2025-06-29,Product_A,81
1642,93,2025-06-30,Product_A,18
1643,432,2025-07-01,Product_B,375
1644,239,2025-07-02,Product_A,430
1645,205,2025-07-03,Product_D,103
1646,48,2025-07-04,Product_C,382
1647,433,2025-07-05,Product_B,348
1648,245,2025-07-06,Product_A,446
1649,320,2025-07-07,Product_D,345
1650,317,2025-07-08,Product_D,161
1651,413,2025-07-09,Product_A,414
1652,295,2025-07-10,Product_D,365
1653,128,2025-07-11,Product_D,49
1654,344,2025-07-12,Product_B,368
1655,282,2025-07-13,Product_D,71
1656,17,2025-07-14,Product_A,263
1657,71,2025-07-15,Product_B,463
1658,269,2025-07-16,Product_A,78
1659,325,2025-07-17,Product_C,407
1660,282,2025-07-18,Product_A,254
1661,305,2025-07-19,Product_A,374
1662,451,2025-07-20,Product_B,179
1663,7,2025-07-21,Product_D,187
1664,314,2025-07-22,Product_A,198
1665,305,2025-07-23,Product_B,269
1666,103,2025-07-24,Product_C,81
1667,309,2025-07-25,Product_B,481
1668,193,2025-07-26,Product_B,468
1669,241,2025-07-27,Product_D,26
1670,62,2025-07-28,Product_A,379
1671,17,2025-07-29,Product_C,350
1672,171,2025-07-30,Product_B,66
1673,25,2025-07-31,Product_A,227
1674,251,2025-08-01,Product_A,116
1675,253,2025-08-02,Product_B,313
1676,387,2025-08-03,Product_A,437
1677,207,2025-08-04,Product_B,182
1678,29,2025-08-05,Product_B,228
1679,117,2025-08-06,Product_B,473
1680,491,2025-08-07,Product_C,256
1681,416,2025-08-08,Product_B,227
1682,282,2025-08-09,Product_D,382
1683,380,2025-08-10,Product_A,426
1684,144,2025-08-11,Product_C,40
1685,25,2025-08-12,Product_A,377
1686,310,2025-08-13,Product_C,56
1687,156,2025-08-14,Product_D,143
1688,73,2025-08-15,Product_C,117
1689,120,2025-08-16,Product_C,81
1690,312,2025-08-17,Product_C,336
1691,321,2025-08-18,Product_A,427
1692,93,2025-08-19,Product_B,117
1693,86,2025-08-20,Product_A,318
1694,336,2025-08-21,Product_B,407
1695,425,2025-08-22,Product_A,281
1696,499,2025-08-23,Product_D,180
1697,364,2025-08-24,Product_D,125
1698,435,2025-08-25,Product_C,338
1699,118,2025-08-26,Product_D,83
1700,233,2025-08-27,Product_C,265
1701,199,2025-08-28,Product_B,90
1702,206,2025-08-29,Product_D,277
1703,413,2025-08-30,Product_B,137
1704,339,2025-08-31,Product_A,335
1705,147,2025-09-01,Product_B,412
1706,450,2025-09-02,Product_A,244
1707,425,2025-09-03,Product_B,50
1708,429,2025-09-04,Product_B,190
1709,271,2025-09-05,Product_D,166
1710,387,2025-09-06,Product_B,463
1711,139,2025-09-07,Product_D,68
1712,181,2025-09-08,Product_D,354
1713,430,2025-09-09,Product_C,258
1714,30,2025-09-10,Product_C,201
1715,57,2025-09-11,Product_A,33
1716,232,2025-09-12,Product_B,482
1717,146,2025-09-13,Product_A,409
1718,435,2025-09-14,Product_B,445
1719,384,2025-09-15,Product_C,89
1720,48,2025-09-16,Product_C,143
1721,194,2025-09-17,Product_B,430
1722,224,2025-09-18,Product_B,222
1723,136,2025-09-19,Product_C,397
1724,22,2025-09-20,Product_C,491
1725,6,2025-09-21,Product_A,357
1726,204,2025-09-22,Product_C,175
1727,239,2025-09-23,Product_B,434
1728,185,2025-09-24,Product_A,357
1729,360,2025-09-25,Product_B,346
1730,292,2025-09-26,Product_D,407
1731,335,2025-09-27,Product_A,80
1732,220,2025-09-28,Product_B,223
1733,116,2025-09-29,Product_C,444
1734,313,2025-09-30,Product_D,74
1735,49,2025-10-01,Product_B,230
1736,173,2025-10-02,Product_A,317
1737,82,2025-10-03,Product_B,488
1738,322,2025-10-04,Product_D,295
1739,333,2025-10-05,Product_A,194
1740,45,2025-10-06,Product_D,216
1741,335,2025-10-07,Product_B,475
1742,20,2025-10-08,Product_C,108
1743,448,2025-10-09,Product_C,251
1744,221,2025-10-10,Product_B,167
1745,123,2025-10-11,Product_B,107
1746,234,2025-10-12,Product_B,51
1747,221,2025-10-13,Product_A,148
1748,323,2025-10-14,Product_D,292
1749,339,2025-10-15,Product_D,417
1750,3,2025-10-16,Product_D,236
1751,182,2025-10-17,Product_B,432
1752,206,2025-10-18,Product_D,81
1753,320,2025-10-19,Product_B,252
1754,40,2025-10-20,Product_A,27
1755,59,2025-10-21,Product_C,86
1756,439,2025-10-22,Product_B,54
1757,62,2025-10-23,Product_B,481
1758,132,2025-10-24,Product_C,380
1759,60,2025-10-25,Product_C,352
1760,372,2025-10-26,Product_A,149
1761,331,2025-10-27,Product_D,186
1762,122,2025-10-28,Product_B,231
1763,479,2025-10-29,Product_D,424
1764,107,2025-10-30,Product_B,101
1765,96,2025-10-31,Product_A,31
1766,347,2025-11-01,Product_C,181
1767,414,2025-11-02,Product_A,101
1768,235,2025-11-03,Product_C,201
1769,386,2025-11-04,Product_D,86
1770,62,2025-11-05,Product_D,290
1771,256,2025-11-06,Product_A,373
1772,49,2025-11-07,Product_C,188
1773,393,2025-11-08,Product_A,247
1774,348,2025-11-09,Product_C,144
1775,159,2025-11-10,Product_C,374
1776,124,2025-11-11,Product_D,399
1777,482,2025-11-12,Product_D,289
1778,317,2025-11-13,Product_C,28
1779,207,2025-11-14,Product_C,92
1780,48,2025-11-15,Product_C,237
1781,409,2025-11-16,Product_D,380
1782,420,2025-11-17,Product_D,274
1783,136,2025-11-18,Product_B,121
1784,201,2025-11-19,Product_C,260
1785,250,2025-11-20,Product_B,173
1786,314,2025-11-21,Product_C,367
1787,357,2025-11-22,Product_D,177
1788,368,2025-11-23,Product_B,230
1789,429,2025-11-24,Product_B,417
1790,318,2025-11-25,Product_A,313
1791,295,2025-11-26,Product_C,200
1792,480,2025-11-27,Product_D,334
1793,314,2025-11-28,Product_A,446
1794,500,2025-11-29,Product_A,447
1795,209,2025-11-30,Product_C,179
1796,355,2025-12-01,Product_A,384
1797,485,2025-12-02,Product_C,54
1798,211,2025-12-03,Product_A,390
1799,192,2025-12-04,Product_C,483
1800,44,2025-12-05,Product_D,23
1801,29,2025-12-06,Product_C,240
1802,59,2025-12-07,Product_C,166
1803,71,2025-12-08,Product_B,143
1804,92,2025-12-09,Product_D,400
1805,265,2025-12-10,Product_D,46
1806,383,2025-12-11,Product_D,62
1807,220,2025-12-12,Product_A,27
1808,390,2025-12-13,Product_B,480
1809,413,2025-12-14,Product_D,47
1810,442,2025-12-15,Product_A,196
1811,401,2025-12-16,Product_A,394
1812,400,2025-12-17,Product_A,205
1813,215,2025-12-18,Product_B,252
1814,479,2025-12-19,Product_A,309
1815,387,2025-12-20,Product_B,312
1816,277,2025-12-21,Product_C,44
1817,64,2025-12-22,Product_A,224
1818,346,2025-12-23,Product_D,228
1819,292,2025-12-24,Product_A,325
1820,490,2025-12-25,Product_C,99
1821,485,2025-12-26,Product_C,317
1822,245,2025-12-27,Product_A,261
1823,470,2025-12-28,Product_C,17
1824,62,2025-12-29,Product_B,265
1825,426,2025-12-30,Product_B,372
1826,332,2025-12-31,Product_A,217
1827,170,2026-01-01,Product_B,434
1828,445,2026-01-02,Product_B,140
1829,269,2026-01-03,Product_D,233
1830,267,2026-01-04,Product_A,206
1831,54,2026-01-05,Product_C,477
1832,16,2026-01-06,Product_A,151
1833,8,2026-01-07,Product_B,261
1834,104,2026-01-08,Product_D,105
1835,59,2026-01-09,Product_A,35
1836,313,2026-01-10,Product_A,120
1837,40,2026-01-11,Product_B,463
1838,237,2026-01-12,Product_B,132
1839,443,2026-01-13,Product_A,195
1840,386,2026-01-14,Product_B,493
1841,94,2026-01-15,Product_B,177
1842,222,2026-01-16,Product_B,60
1843,204,2026-01-17,Product_B,388
1844,138,2026-01-18,Product_B,14
1845,300,2026-01-19,Product_D,86
1846,395,2026-01-20,Product_B,169
1847,207,2026-01-21,Product_C,217
1848,336,2026-01-22,Product_A,266
1849,81,2026-01-23,Product_D,214
1850,218,2026-01-24,Product_D,264
1851,2,2026-01-25,Product_B,447
1852,178,2026-01-26,Product_A,20
1853,396,2026-01-27,Product_C,446
1854,371,2026-01-28,Product_B,17
1855,346,2026-01-29,Product_A,418
1856,279,2026-01-30,Product_B,433
1857,146,2026-01-31,Product_B,41
1858,318,2026-02-01,Product_B,481
1859,224,2026-02-02,Product_B,37
1860,369,2026-02-03,Product_B,215
1861,384,2026-02-04,Product_B,396
1862,62,2026-02-05,Product_B,237
1863,294,2026-02-06,Product_C,137
1864,239,2026-02-07,Product_D,264
1865,195,2026-02-08,Product_C,484
1866,166,2026-02-09,Product_B,221
1867,451,2026-02-10,Product_B,248
1868,222,2026-02-11,Product_C,216
1869,61,2026-02-12,Product_C,327
1870,129,2026-02-13,Product_D,292
1871,478,2026-02-14,Product_C,254
1872,173,2026-02-15,Product_D,54
1873,480,2026-02-16,Product_B,114
1874,156,2026-02-17,Product_A,357
1875,405,2026-02-18,Product_A,290
1876,378,2026-02-19,Product_A,243
1877,110,2026-02-20,Product_A,198
1878,269,2026-02-21,Product_B,53
1879,411,2026-02-22,Product_A,234
1880,356,2026-02-23,Product_C,439
1881,391,2026-02-24,Product_C,151
1882,278,2026-02-25,Product_A,145
1883,74,2026-02-26,Product_C,185
1884,487,2026-02-27,Product_D,151
1885,437,2026-02-28,Product_B,458
1886,463,2026-03-01,Product_A,89
1887,207,2026-03-02,Product_A,91
1888,388,2026-03-03,Product_B,144
1889,480,2026-03-04,Product_C,216
1890,279,2026-03-05,Product_B,353
1891,375,2026-03-06,Product_B,186
1892,326,2026-03-07,Product_C,392
1893,472,2026-03-08,Product_B,252
1894,340,2026-03-09,Product_C,64
1895,357,2026-03-10,Product_C,150
1896,340,2026-03-11,Product_B,466
1897,204,2026-03-12,Product_D,449
1898,161,2026-03-13,Product_C,65
1899,28,2026-03-14,Product_B,24
1900,392,2026-03-15,Product_C,194
1901,257,2026-03-16,Product_D,323
1902,165,2026-03-17,Product_D,428
1903,63,2026-03-18,Product_A,97
1904,22,2026-03-19,Product_C,106
1905,70,2026-03-20,Product_C,153
1906,381,2026-03-21,Product_B,17
1907,405,2026-03-22,Product_C,486
1908,96,2026-03-23,Product_A,224
1909,163,2026-03-24,Product_D,182
1910,79,2026-03-25,Product_D,232
1911,5,2026-03-26,Product_A,49
1912,316,2026-03-27,Product_C,191
1913,120,2026-03-28,Product_C,279
1914,302,2026-03-29,Product_A,196
1915,178,2026-03-30,Product_B,254
1916,176,2026-03-31,Product_D,487
1917,390,2026-04-01,Product_A,318
1918,217,2026-04-02,Product_A,240
1919,56,2026-04-03,Product_C,392
1920,366,2026-04-04,Product_D,164
1921,187,2026-04-05,Product_C,184
1922,232,2026-04-06,Product_A,345
1923,255,2026-04-07,Product_B,124
1924,413,2026-04-08,Product_D,399
1925,455,2026-04-09,Product_A,320
1926,104,2026-04-10,Product_A,490
1927,77,2026-04-11,Product_B,309
1928,230,2026-04-12,Product_A,27
1929,402,2026-04-13,Product_A,281
1930,258,2026-04-14,Product_D,21
1931,264,2026-04-15,Product_D,413
1932,331,2026-04-16,Product_D,310
1933,481,2026-04-17,Product_C,201
1934,182,2026-04-18,Product_B,241
1935,381,2026-04-19,Product_D,452
1936,256,2026-04-20,Product_C,102
1937,38,2026-04-21,Product_C,487
1938,176,2026-04-22,Product_B,227
1939,27,2026-04-23,Product_B,287
1940,276,2026-04-24,Product_A,362
1941,140,2026-04-25,Product_C,496
1942,299,2026-04-26,Product_D,312
1943,445,2026-04-27,Product_B,38
1944,287,2026-04-28,Product_C,479
1945,91,2026-04-29,Product_D,310
1946,480,2026-04-30,Product_C,86
1947,61,2026-05-01,Product_B,18
1948,458,2026-05-02,Product_A,33
1949,451,2026-05-03,Product_C,24
1950,365,2026-05-04,Product_D,173
1951,347,2026-05-05,Product_B,22
1952,163,2026-05-06,Product_A,356
1953,351,2026-05-07,Product_D,181
1954,143,2026-05-08,Product_D,366
1955,400,2026-05-09,Product_D,336
1956,253,2026-05-10,Product_C,209
1957,269,2026-05-11,Product_B,494
1958,369,2026-05-12,Product_D,498
1959,291,2026-05-13,Product_C,471
1960,500,2026-05-14,Product_B,387
1961,459,2026-05-15,Product_B,85
1962,187,2026-05-16,Product_C,173
1963,405,2026-05-17,Product_C,381
1964,499,2026-05-18,Product_D,70
1965,438,2026-05-19,Product_B,497
1966,459,2026-05-20,Product_A,474
1967,414,2026-05-21,Product_C,433
1968,304,2026-05-22,Product_B,254
1969,291,2026-05-23,Product_B,486
1970,86,2026-05-24,Product_D,391
1971,166,2026-05-25,Product_A,164
1972,415,2026-05-26,Product_D,266
1973,462,2026-05-27,Product_A,253
1974,408,2026-05-28,Product_A,171
1975,114,2026-05-29,Product_C,77
1976,433,2026-05-30,Product_B,353
1977,480,2026-05-31,Product_B,286
1978,356,2026-06-01,Product_B,170
1979,416,2026-06-02,Product_A,400
1980,183,2026-06-03,Product_B,458
1981,207,2026-06-04,Product_C,498
1982,256,2026-06-05,Product_A,268
1983,235,2026-06-06,Product_A,316
1984,442,2026-06-07,Product_A,344
1985,355,2026-06-08,Product_A,104
1986,3,2026-06-09,Product_C,447
1987,208,2026-06-10,Product_B,473
1988,197,2026-06-11,Product_C,467
1989,341,2026-06-12,Product_B,255
1990,125,2026-06-13,Product_C,230
1991,138,2026-06-14,Product_D,132
1992,339,2026-06-15,Product_D,196
1993,25,2026-06-16,Product_D,271
1994,68,2026-06-17,Product_D,422
1995,61,2026-06-18,Product_A,282
1996,29,2026-06-19,Product_A,382
1997,383,2026-06-20,Product_C,69
1998,19,2026-06-21,Product_C,415
1999,171,2026-06-22,Product_D,417
2000,450,2026-06-23,Product_B,134
2001,74,2026-06-24,Product_D,346
2002,61,2026-06-25,Product_C,350
2003,427,2026-06-26,Product_D,60
2004,153,2026-06-27,Product_C,187
2005,276,2026-06-28,Product_D,148
2006,48,2026-06-29,Product_B,449
2007,211,2026-06-30,Product_D,336
2008,343,2026-07-01,Product_B,179
2009,408,2026-07-02,Product_B,48
2010,139,2026-07-03,Product_C,78
2011,110,2026-07-04,Product_B,245
2012,482,2026-07-05,Product_A,57
2013,183,2026-07-06,Product_A,390
2014,28,2026-07-07,Product_A,66
2015,197,2026-07-08,Product_C,286
2016,191,2026-07-09,Product_A,347
2017,315,2026-07-10,Product_C,108
2018,389,2026-07-11,Product_C,413
2019,51,2026-07-12,Product_A,24
2020,149,2026-07-13,Product_B,334
2021,268,2026-07-14,Product_D,470
2022,50,2026-07-15,Product_C,188
2023,388,2026-07-16,Product_A,341
2024,246,2026-07-17,Product_C,71
2025,113,2026-07-18,Product_B,128
2026,170,2026-07-19,Product_B,478
2027,468,2026-07-20,Product_A,46
2028,166,2026-07-21,Product_C,143
2029,409,2026-07-22,Product_D,464
2030,14,2026-07-23,Product_D,35
2031,203,2026-07-24,Product_C,499
2032,288,2026-07-25,Product_C,17
2033,395,2026-07-26,Product_C,466
2034,189,2026-07-27,Product_A,484
2035,402,2026-07-28,Product_B,13
2036,155,2026-07-29,Product_D,30
2037,55,2026-07-30,Product_A,424
2038,182,2026-07-31,Product_C,158
2039,210,2026-08-01,Product_C,497
2040,376,2026-08-02,Product_B,34
2041,471,2026-08-03,Product_C,496
2042,75,2026-08-04,Product_A,152
2043,277,2026-08-05,Product_A,254
2044,428,2026-08-06,Product_B,428
2045,133,2026-08-07,Product_A,442
2046,343,2026-08-08,Product_D,52
2047,425,2026-08-09,Product_A,434
2048,59,2026-08-10,Product_A,302
2049,345,2026-08-11,Product_A,194
2050,489,2026-08-12,Product_D,51
2051,182,2026-08-13,Product_C,440
2052,458,2026-08-14,Product_A,101
2053,406,2026-08-15,Product_B,326
2054,339,2026-08-16,Product_D,407
2055,321,2026-08-17,Product_B,333
2056,64,2026-08-18,Product_A,62
2057,327,2026-08-19,Product_B,93
2058,260,2026-08-20,Product_A,43
2059,193,2026-08-21,Product_D,85
2060,143,2026-08-22,Product_B,362
2061,104,2026-08-23,Product_B,417
2062,460,2026-08-24,Product_A,413
2063,406,2026-08-25,Product_A,206
2064,214,2026-08-26,Product_C,495
2065,242,2026-08-27,Product_A,295
2066,431,2026-08-28,Product_A,97
2067,209,2026-08-29,Product_C,244
2068,93,2026-08-30,Product_A,241
2069,430,2026-08-31,Product_A,16
2070,142,2026-09-01,Product_C,301
2071,434,2026-09-02,Product_D,47
2072,404,2026-09-03,Product_D,473
2073,434,2026-09-04,Product_A,61
2074,112,2026-09-05,Product_A,152
2075,417,2026-09-06,Product_C,439
2076,375,2026-09-07,Product_C,416
2077,59,2026-09-08,Product_D,405
2078,43,2026-09-09,Product_B,230
2079,207,2026-09-10,Product_A,437
2080,268,2026-09-11,Product_B,249
2081,296,2026-09-12,Product_B,152
2082,118,2026-09-13,Product_C,358
2083,20,2026-09-14,Product_A,372
2084,222,2026-09-15,Product_A,391
2085,166,2026-09-16,Product_C,58
2086,131,2026-09-17,Product_B,286
2087,156,2026-09-18,Product_C,280
2088,184,2026-09-19,Product_D,23
2089,90,2026-09-20,Product_A,307
2090,94,2026-09-21,Product_D,473
2091,13,2026-09-22,Product_C,24
2092,461,2026-09-23,Product_A,243
2093,322,2026-09-24,Product_D,72
2094,293,2026-09-25,Product_D,205
2095,433,2026-09-26,Product_B,36
2096,230,2026-09-27,Product_A,480
2097,322,2026-09-28,Product_D,102
2098,292,2026-09-29,Product_D,114
2099,438,2026-09-30,Product_B,318
2100,26,2026-10-01,Product_D,61
2101,75,2026-10-02,Product_D,328
2102,456,2026-10-03,Product_D,466
2103,364,2026-10-04,Product_B,190
2104,424,2026-10-05,Product_D,66
2105,299,2026-10-06,Product_D,129
2106,150,2026-10-07,Product_A,317
2107,148,2026-10-08,Product_A,372
2108,8,2026-10-09,Product_B,52
2109,29,2026-10-10,Product_C,144
2110,296,2026-10-11,Product_A,382
2111,474,2026-10-12,Product_B,435
2112,414,2026-10-13,Product_D,269
2113,209,2026-10-14,Product_D,206
2114,128,2026-10-15,Product_B,142
2115,340,2026-10-16,Product_D,468
2116,116,2026-10-17,Product_D,264
2117,439,2026-10-18,Product_C,498
2118,144,2026-10-19,Product_D,229
2119,430,2026-10-20,Product_A,345
2120,318,2026-10-21,Product_D,50
2121,235,2026-10-22,Product_B,487
2122,7,2026-10-23,Product_C,397
2123,464,2026-10-24,Product_D,264
2124,45,2026-10-25,Product_B,11
2125,443,2026-10-26,Product_A,204
2126,239,2026-10-27,Product_D,251
2127,440,2026-10-28,Product_C,158
2128,432,2026-10-29,Product_D,207
2129,155,2026-10-30,Product_B,308
2130,181,2026-10-31,Product_C,254
2131,215,2026-11-01,Product_D,347
2132,88,2026-11-02,Product_A,117
2133,256,2026-11-03,Product_C,462
2134,73,2026-11-04,Product_A,402
2135,419,2026-11-05,Product_B,221
2136,179,2026-11-06,Product_D,165
2137,212,2026-11-07,Product_A,35
2138,293,2026-11-08,Product_B,91
2139,234,2026-11-09,Product_D,92
2140,465,2026-11-10,Product_B,140
2141,239,2026-11-11,Product_A,338
2142,223,2026-11-12,Product_B,109
2143,119,2026-11-13,Product_C,265
2144,313,2026-11-14,Product_D,488
2145,264,2026-11-15,Product_B,58
2146,207,2026-11-16,Product_A,410
2147,95,2026-11-17,Product_D,72
2148,373,2026-11-18,Product_C,320
2149,222,2026-11-19,Product_D,416
2150,366,2026-11-20,Product_C,299
2151,276,2026-11-21,Product_D,114
2152,380,2026-11-22,Product_B,114
2153,231,2026-11-23,Product_B,334
2154,309,2026-11-24,Product_A,24
2155,119,2026-11-25,Product_C,184
2156,268,2026-11-26,Product_A,268
2157,433,2026-11-27,Product_B,220
2158,273,2026-11-28,Product_C,421
2159,64,2026-11-29,Product_A,268
2160,298,2026-11-30,Product_A,111
2161,350,2026-12-01,Product_A,269
2162,413,2026-12-02,Product_A,353
2163,403,2026-12-03,Product_A,168
2164,494,2026-12-04,Product_C,54
2165,11,2026-12-05,Product_A,452
2166,98,2026-12-06,Product_C,310
2167,434,2026-12-07,Product_A,260
2168,71,2026-12-08,Product_B,340
2169,364,2026-12-09,Product_B,174
2170,58,2026-12-10,Product_A,202
2171,290,2026-12-11,Product_D,18
2172,251,2026-12-12,Product_B,410
2173,276,2026-12-13,Product_C,383
2174,50,2026-12-14,Product_A,74
2175,358,2026-12-15,Product_C,396
2176,216,2026-12-16,Product_D,291
2177,394,2026-12-17,Product_A,190
2178,416,2026-12-18,Product_B,424
2179,52,2026-12-19,Product_C,291
2180,271,2026-12-20,Product_B,288
2181,485,2026-12-21,Product_B,39
2182,84,2026-12-22,Product_A,275
2183,387,2026-12-23,Product_C,337
2184,293,2026-12-24,Product_D,226
2185,126,2026-12-25,Product_B,329
2186,296,2026-12-26,Product_A,415
2187,72,2026-12-27,Product_A,408
2188,296,2026-12-28,Product_D,388
2189,236,2026-12-29,Product_A,114
2190,56,2026-12-30,Product_B,193
2191,407,2026-12-31,Product_A,339
2192,360,2027-01-01,Product_C,157
2193,395,2027-01-02,Product_C,114
2194,110,2027-01-03,Product_B,56
2195,192,2027-01-04,Product_C,96
2196,392,2027-01-05,Product_D,318
2197,93,2027-01-06,Product_A,446
2198,350,2027-01-07,Product_B,138
2199,56,2027-01-08,Product_D,267
2200,60,2027-01-09,Product_A,323
2201,138,2027-01-10,Product_D,156
2202,39,2027-01-11,Product_B,455
2203,28,2027-01-12,Product_B,471
2204,49,2027-01-13,Product_D,81
2205,420,2027-01-14,Product_A,495
2206,125,2027-01-15,Product_C,149
2207,13,2027-01-16,Product_C,419
2208,480,2027-01-17,Product_D,36
2209,36,2027-01-18,Product_B,38
2210,101,2027-01-19,Product_A,280
2211,282,2027-01-20,Product_A,183
2212,86,2027-01-21,Product_B,262
2213,4,2027-01-22,Product_C,394
2214,223,2027-01-23,Product_A,69
2215,338,2027-01-24,Product_D,116
2216,448,2027-01-25,Product_C,229
2217,166,2027-01-26,Product_D,450
2218,383,2027-01-27,Product_C,268
2219,344,2027-01-28,Product_B,380
2220,383,2027-01-29,Product_D,155
2221,376,2027-01-30,Product_D,61
2222,471,2027-01-31,Product_B,69
2223,278,2027-02-01,Product_D,43
2224,130,2027-02-02,Product_C,105
2225,31,2027-02-03,Product_A,486
2226,375,2027-02-04,Product_A,98
2227,11,2027-02-05,Product_B,325
2228,476,2027-02-06,Product_C,419
2229,302,2027-02-07,Product_D,240
2230,96,2027-02-08,Product_D,465
2231,190,2027-02-09,Product_A,284
2232,453,2027-02-10,Product_D,255
2233,192,2027-02-11,Product_A,120
2234,486,2027-02-12,Product_B,243
2235,266,2027-02-13,Product_D,287
2236,424,2027-02-14,Product_C,486
2237,128,2027-02-15,Product_D,426
2238,238,2027-02-16,Product_A,175
2239,408,2027-02-17,Product_B,137
2240,355,2027-02-18,Product_A,246
2241,428,2027-02-19,Product_D,300
2242,112,2027-02-20,Product_A,116
2243,316,2027-02-21,Product_A,137
2244,446,2027-02-22,Product_B,204
2245,343,2027-02-23,Product_C,348
2246,145,2027-02-24,Product_D,403
2247,65,2027-02-25,Product_B,484
2248,247,2027-02-26,Product_C,152
2249,223,2027-02-27,Product_A,404
2250,479,2027-02-28,Product_C,120
2251,490,2027-03-01,Product_A,99
2252,313,2027-03-02,Product_A,260
2253,439,2027-03-03,Product_B,289
2254,106,2027-03-04,Product_A,342
2255,181,2027-03-05,Product_B,233
2256,184,2027-03-06,Product_C,110
2257,226,2027-03-07,Product_C,141
